timestamp,bot_id,event_type,value
2026-04-16T17:06:44.090290,2,collision,-5
2026-04-16T17:06:44.090356,2,energy_delta,-5
2026-04-16T17:06:44.573037,1,collision,-5
2026-04-16T17:06:44.573166,1,energy_delta,-5
2026-04-16T17:06:44.603289,2,collision,-5
2026-04-16T17:06:44.603360,2,energy_delta,-5
2026-04-16T17:06:45.139966,1,collision,-5
2026-04-16T17:06:45.140078,1,energy_delta,-5
2026-04-16T17:06:45.167187,2,collision,-5
2026-04-16T17:06:45.167282,2,energy_delta,-5
2026-04-16T17:06:45.639700,1,collision,-5
2026-04-16T17:06:45.639841,1,energy_delta,-5
2026-04-16T17:06:46.152908,1,collision,-5
2026-04-16T17:06:46.152990,1,energy_delta,-5
2026-04-16T17:06:46.650228,1,collision,-5
2026-04-16T17:06:46.650366,1,energy_delta,-5
2026-04-16T17:06:47.173679,1,collision,-5
2026-04-16T17:06:47.173825,1,energy_delta,-5
2026-04-16T17:06:47.687899,1,collision,-5
2026-04-16T17:06:47.687989,1,energy_delta,-5
2026-04-16T17:06:48.195918,1,collision,-5
2026-04-16T17:06:48.195993,1,energy_delta,-5
2026-04-16T17:06:48.222618,2,proximity,2
2026-04-16T17:06:48.700649,1,collision,-5
2026-04-16T17:06:48.700725,1,energy_delta,-5
2026-04-16T17:06:48.731568,2,proximity,2
2026-04-16T17:06:49.217548,1,collision,-5
2026-04-16T17:06:49.217617,1,energy_delta,-5
2026-04-16T17:06:49.247506,2,proximity,2
2026-04-16T17:06:49.725581,1,collision,-5
2026-04-16T17:06:49.725707,1,energy_delta,-5
2026-04-16T17:06:50.229543,1,collision,-5
2026-04-16T17:06:50.229640,1,energy_delta,-5
2026-04-16T17:06:50.740970,1,collision,-5
2026-04-16T17:06:50.741036,1,energy_delta,-5
2026-04-16T17:06:51.237426,1,collision,-5
2026-04-16T17:06:51.237553,1,energy_delta,-5
2026-04-16T17:06:51.745755,1,collision,-5
2026-04-16T17:06:51.745823,1,energy_delta,-5
2026-04-16T17:06:52.248311,1,collision,-5
2026-04-16T17:06:52.248439,1,energy_delta,-5
2026-04-16T17:06:52.757532,1,collision,-5
2026-04-16T17:06:52.757600,1,energy_delta,-5
2026-04-16T17:06:52.786480,2,proximity,2
2026-04-16T17:06:53.265504,1,collision,-5
2026-04-16T17:06:53.265571,1,energy_delta,-5
2026-04-16T17:06:53.773384,1,collision,-5
2026-04-16T17:06:53.773457,1,energy_delta,-5
2026-04-16T17:06:54.291399,1,collision,-5
2026-04-16T17:06:54.291468,1,energy_delta,-5
2026-04-16T17:06:54.793451,1,collision,-5
2026-04-16T17:06:54.793589,1,energy_delta,-5
2026-04-16T17:06:55.306654,1,collision,-5
2026-04-16T17:06:55.306770,1,energy_delta,-5
2026-04-16T17:06:55.821072,1,collision,-5
2026-04-16T17:06:55.821143,1,energy_delta,-5
2026-04-16T17:06:56.342473,1,collision,-5
